County,Predicted Turnout
"('henrico', 'virginia')",0.4802752526213026
"('horry', 'south carolina')",0.42748677792318757
"('val verde', 'texas')",0.30795290543106724
"('clark', 'nevada')",0.3955193192781565
"('saline', 'kansas')",0.5106760723416344
"('hood river', 'oregon')",0.3960056191687871
"('willacy', 'texas')",0.496655083201935
"('onslow', 'north carolina')",0.4083181030354939
"('curry', 'new mexico')",0.4879335764724141
"('webb', 'texas')",0.35188694752516414
"('lawrence', 'missouri')",0.35239453904367657
"('hampshire', 'west virginia')",0.47733386470060774
"('cabell', 'west virginia')",0.4724544426915767
"('kershaw', 'south carolina')",0.42304234256768947
"('monongalia', 'west virginia')",0.39196099417290997
"('cook', 'illinois')",0.5397180512296035
"('lafayette', 'louisiana')",0.400419776119403
"('spartanburg', 'south carolina')",0.43421420704334246
"('burleigh', 'north dakota')",0.47611216637133547
"('laurens', 'south carolina')",0.48435198160324816
"('cambria', 'pennsylvania')",0.4712314939434724
"('adams', 'pennsylvania')",0.3455745317894351
"('chambers', 'texas')",0.3626147515036404
"('elmore', 'idaho')",0.3626147515036404
"('geneva', 'alabama')",0.3980587778960472
"('wilcox', 'georgia')",0.48725285161498905
"('barbour', 'west virginia')",0.3626147515036404
"('autauga', 'alabama')",0.5016439223943718
"('crenshaw', 'alabama')",0.34049207978879437
"('russell', 'virginia')",0.5650208623087621
"('butler', 'missouri')",0.3626147515036404
"('greene', 'pennsylvania')",0.519927987667096
"('covington', 'mississippi')",0.3626147515036404
"('pike', 'mississippi')",0.41162829456713923
"('cleburne', 'alabama')",0.4071976384514343
"('conecuh', 'alabama')",0.3626147515036404
"('lincoln', 'missouri')",0.46073381408986447
"('butts', 'georgia')",0.41092993314206167
"('butler', 'kansas')",0.4356888302026096
"('lea', 'new mexico')",0.4406093565810185
"('kingfisher', 'oklahoma')",0.5612944204860763
"('kimball', 'nebraska')",0.29672534922180127
"('henderson', 'texas')",0.4578441835645678
"('morris', 'new jersey')",0.2602691426220838
"('davidson', 'tennessee')",0.4764251590853302
"('mcminn', 'tennessee')",0.46690246059090773
"('new madrid', 'missouri')",0.46495147928994085
"('allen', 'louisiana')",0.3771232335588771
"('wyandot', 'ohio')",0.6645702306079665
"('maui', 'hawaii')",0.3829800679988372
"('lancaster', 'pennsylvania')",0.46567929364853317
"('maury', 'tennessee')",0.4964543293444538
"('lexington', 'virginia')",0.4406093565810185
"('montgomery', 'new jersey')",0.3960056191687871
"('greene', 'missouri')",0.4141468237620499
"('cumberland', 'maine')",0.5935237384623888
"('pierce', 'nebraska')",0.46870097270160027
"('winchester', 'virginia')",0.5223115231004388
"('nacogdoches', 'texas')",0.49990972230581265
"('lewis', 'missouri')",0.32172318973418884
"('sarasota', 'florida')",0.5396462988860032
"('williamson', 'texas')",0.28960843707698114
"('yavapai', 'arizona')",0.4003948619201989
"('travis', 'texas')",0.46567929364853317
"('roane', 'west virginia')",0.3606960321485701
"('white', 'indiana')",0.5831862012766535
"('cabarrus', 'north carolina')",0.4045231145041418
"('jefferson', 'new york')",0.4385279270477121
"('macon', 'north carolina')",0.4734016718218768
"('el dorado', 'california')",0.5309869261599314
"('perquimans', 'north carolina')",0.5035603715170278
"('pickens', 'south carolina')",0.3626147515036404
"('bibb', 'alabama')",0.3626147515036404
"('dale', 'alabama')",0.3626147515036404
"('portage', 'wisconsin')",0.47733386470060774
"('golden valley', 'montana')",0.496655083201935
"('rock', 'minnesota')",0.5242500476697196
"('emmons', 'north dakota')",0.4395344249358848
"('union', 'illinois')",0.5340563991323211
"('johnson', 'illinois')",0.48502679203316146
"('cayuga', 'new york')",0.5514157813570939
"('dubuque', 'iowa')",0.5477524055723108
"('suffolk', 'virginia')",0.3743473494490793
"('hidalgo', 'texas')",0.43814370638521544
"('clinton', 'illinois')",0.5630731798615011
"('pierce', 'washington')",0.4602297841966885
"('roanoke', 'county')",0.3441776040212231
"('hendricks', 'indiana')",0.4395344249358848
"('napa', 'california')",0.4361060013796275
"('washington', 'vermont')",0.40887440461268487
"('ocean', 'new jersey')",0.35653644512092003
"('st. joseph', 'indiana')",0.4820424383294594
"('otter tail', 'minnesota')",0.46707380307656854
"('fort bend', 'texas')",0.3757176355560455
"('butler', 'pennsylvania')",0.46073381408986447
"('queens', 'new york')",0.4602297841966885
"('redwood', 'minnesota')",0.5315446695120368
"('warren', 'iowa')",0.32172318973418884
"('mayes', 'oklahoma')",0.4712314939434724
"('middlesex', 'virginia')",0.44521722252773915
"('sutter', 'california')",0.4330874539748437
"('floyd', 'texas')",0.5656111256551496
"('emmet', 'michigan')",0.28319914390542195
"('osage', 'oklahoma')",0.4692780936064169
"('thurston', 'washington')",0.4602297841966885
"('kitsap', 'washington')",0.46707380307656854
"('kennebec', 'maine')",0.4728723318695813
"('kern', 'california')",0.4071976384514343
"('st. croix', 'wisconsin')",0.43135528911822735
"('yuma', 'arizona')",0.4978309767083839
"('independence', 'arkansas')",0.46707380307656854
"('licking', 'ohio')",0.3743473494490793
"('weld', 'colorado')",0.42304234256768947
"('rawlins', 'kansas')",0.46870097270160027
"('bedford', 'virginia')",0.49591347330299024
"('van zandt', 'texas')",0.45122004262537513
"('beaver', 'utah')",0.3530152159319758
"('stafford', 'virginia')",0.3829800679988372
"(""queen anne's"", 'maryland')",0.5088021916696261
"('carson', 'texas')",0.5451734799038132
"('perry', 'mississippi')",0.4734016718218768
"('pawnee', 'nebraska')",0.4171413775245987
"('sullivan', 'pennsylvania')",0.46647093459159816
"('sterling', 'texas')",0.4499944943272908
"('elbert', 'georgia')",0.4432986943778311
"('grayson', 'texas')",0.45448629301228344
"('crittenden', 'arkansas')",0.29767615938326975
"('juneau', 'wisconsin')",0.5831862012766535
"('walla walla', 'washington')",0.47611216637133547
"('jackson', 'oregon')",0.3733784426706137
"('delta', 'colorado')",0.3960056191687871
"('alamance', 'north carolina')",0.43814370638521544
"('burnett', 'wisconsin')",0.4498220640569395
"('lee', 'north carolina')",0.37863011081390907
"('bristol', 'massachusetts')",0.4003948619201989
"('cleveland', 'oklahoma')",0.3955193192781565
"('aransas', 'texas')",0.40796673232654845
"('wilson', 'tennessee')",0.4829127764219451
"('merced', 'california')",0.48223262263823885
"('converse', 'wyoming')",0.44642257757011855
"('sangamon', 'illinois')",0.504220346512661
"('kandiyohi', 'minnesota')",0.4302183330694722
"('page', 'iowa')",0.41692290171962193
"('kingman', 'kansas')",0.4964543293444538
"('okeechobee', 'florida')",0.4728723318695813
"('sacramento', 'california')",0.26951412850881284
"('mcnairy', 'tennessee')",0.43024096800486755
"('clark', 'illinois')",0.26951412850881284
"('robeson', 'north carolina')",0.481438729337889
"('anne arundel', 'maryland')",0.3948776922088805
"('muskingum', 'ohio')",0.504220346512661
"('posey', 'indiana')",0.4111231811554844
"('braxton', 'west virginia')",0.46851306126441034
"('greenup', 'kentucky')",0.3097208498023715
"('district 9', 'alaska')",0.5426767231439152
"('atchison', 'kansas')",0.4823427730286702
"('henderson', 'illinois')",0.2602691426220838
"('bowie', 'texas')",0.3694233443885739
"('dearborn', 'indiana')",0.4280736211866823
"('pacific', 'washington')",0.46842457985359315
"('twiggs', 'georgia')",0.3901356350184957
"('mitchell', 'kansas')",0.5171497093229519
"('teton', 'montana')",0.4732441049790727
"('bullock', 'alabama')",0.35471487401409924
"('choctaw', 'alabama')",0.4712314939434724
"('buffalo', 'south dakota')",0.4824915664940371
"('jefferson', 'wisconsin')",0.553537544049878
"('tuolumne', 'california')",0.38558371189316404
"('volusia', 'florida')",0.4823427730286702
"('baltimore', 'maryland')",0.43840233885305535
"('san francisco', 'california')",0.21952318512337585
"('cass', 'missouri')",0.5223115231004388
"('shawano', 'wisconsin')",0.6362847222222222
"('shawnee', 'kansas')",0.5080359402682865
"('chester', 'tennessee')",0.437924044085103
"('dorchester', 'maryland')",0.4083181030354939
"('lawrence', 'tennessee')",0.5226799605565904
"('blount', 'tennessee')",0.38484683474369114
"('bayfield', 'wisconsin')",0.5396462988860032
"('story', 'iowa')",0.4490877145560211
"('raleigh', 'west virginia')",0.3920712839666302
"('glynn', 'georgia')",0.47466471846788083
"('crawford', 'pennsylvania')",0.62757942691182
"('allegany', 'maryland')",0.4485279187817259
"('kendall', 'texas')",0.45138839539511083
"('montgomery', 'alabama')",0.38289515030899757
"('hernando', 'florida')",0.42103036844715425
"('nassau', 'new york')",0.4614432721115019
"('cannon', 'tennessee')",0.46707380307656854
"('lyon', 'nevada')",0.5514157813570939
"('ashley', 'arkasnsas')",N/A
"('bandera', 'texas')",0.12588299221155588
"('darlington', 'south carolina')",0.4280736211866823
"('owyhee', 'idaho')",0.3590142361526498
"('andrews', 'texas')",0.3931215667542393
"('osceola', 'iowa')",0.5431854199683043
"('district 13', 'alaska')",0.4511242906515339
"('finney', 'kansas')",0.43024096800486755
"('yankton', 'south dakota')",0.45925971150663714
"('allegan', 'michigan')",0.44857186265572774
"('appomattox', 'virginia')",0.3057553956834532
"('worcester', 'massachusetts')",0.47440810606342476
"('crook', 'wyoming')",0.5171497093229519
"('midland', 'michigan')",0.48502679203316146
"('leon', 'texas')",0.4144428311553931
"('fayette', 'georgia')",0.42395950601400023
"('woodford', 'kentucky')",0.4280736211866823
"('jackson', 'west virginia')",0.4628885168155432
"('duplin', 'north carolina')",0.36151746211051494
"('riley', 'kansas')",0.4219957579929374
"('charlotte', 'virginia')",0.4673244863232446
"('mcculloch', 'texas')",0.47297297297297297
"('dinwiddie', 'virginia')",0.4083181030354939
"('cook.illinois', '')",0.4734016718218768
"('burleigh', 'colorado')",0.4395344249358848
"('jefferson', 'georgia')",0.3639983489936145
"('pulaski', 'arkansas')",0.4048768710767745
"('washington', 'missouri')",0.5250990394529766
"('dawson', 'georgia')",0.4978309767083839
"('spokane', 'washington')",0.4522206303724928
"('dekalbm', 'georgia')",0.4673244863232446
"('campbell', 'wyoming')",0.45389721396559424
"('fremont', 'idaho')",0.6011999094407969
"('lake', 'ohio')",0.38289515030899757
"('fauquier', 'virginia')",0.4356126778138258
"('sumter', 'alabama')",0.3626147515036404
"('cumberland', 'new jersey')",0.4045231145041418
"('kankakee', 'illinois')",0.46647093459159816
"('stark', 'north dakota')",0.30795290543106724
"('beaufort', 'north carolina')",0.4888705832865956
"('roosevelt', 'montana')",0.48995194408038445
"('kenosha', 'wisconsin')",0.3590142361526498
"('los alamos', 'new mexico')",0.3606960321485701
"('lake', 'california')",23.727206198880758
"('valencia', 'new mexico')",0.400419776119403
"('oconto', 'wisconsin')",0.4734016718218768
"('marion', 'kansas')",0.513381517811048
"('bath', 'kentucky')",0.3606960321485701
"('new haven', 'connecticut')",0.48995194408038445
"('traverse', 'minnesota')",0.4463653233209492
"('duval', 'florida')",0.35940175571691774
"('st. joseph', 'michigan')",0.4485279187817259
"('morrison', 'minnesota')",0.40263507591393594
"('bourbon', 'kentucky')",0.46645646707527894
"('philadelphia', 'pennsylvania')",0.29767615938326975
"('jackson', 'minnesota')",0.4824915664940371
"('dutchess', 'new york')",0.41692290171962193
"('union', 'new jersey')",0.5498457329141926
"('walker', 'alabama')",0.2794624202382969
"('eaton', 'michigan')",0.44104535904756775
"('lyon', 'minnesota')",0.5202112056321502
"('trinity', 'california')",0.5562076292623698
"('hopkins', 'kentucky')",0.2602691426220838
"('campbell', 'kentucky')",0.3855665254728715
"('decatur', 'kansas')",0.43840233885305535
"('berrien', 'michigan')",0.4499944943272908
"('hancock', 'ohio')",0.4673244863232446
"('newton', 'arkansas')",0.4045231145041418
"('grayson', 'virginia')",0.49990972230581265
"('bay', 'florida')",0.47733386470060774
"('keller', 'texas')",0.38289515030899757
"('webster', 'iowa')",0.4045231145041418
"('huran', 'michigan')",0.39196099417290997
"('graham', 'arizona')",0.40354046242774566
"('harney', 'oregon')",0.3580497028633171
"('howard', 'iowa')",0.45299605310369573
"('laporte', 'indiana')",0.46645646707527894
"('carroll', 'georgia')",0.44521722252773915
"('evans', 'georgia')",0.33660606491016265
"('barron', 'wisconsin')",0.45041484598027454
"('lee', 'florida')",0.3270639856862912
"('warren', 'pennsylvania')",0.679324894514768
"('humboldt', 'california')",0.4611071555713777
"('lonoke', 'arkansas')",0.518330653744254
"('morrill', 'nebraska')",0.4511242906515339
"('gratiot', 'michigan')",0.3855665254728715
"('moore', 'north carolina')",0.4585750045790341
"('kewaunee', 'wisconsin')",0.35188694752516414
"('nicollet', 'minnesota')",0.5221304318624488
"('bartow', 'georgia')",0.5219990200881921
"('johnston', 'north carolina')",0.522120744562027
"('floyd', 'georgia')",0.3883998111871607
"('morris', 'kansas')",0.37399556541019957
"('floyd', 'kentucky')",0.42304234256768947
"('bannock', 'idaho')",0.513035345465882
"('prince william', 'virginia')",0.46690246059090773
"('weber', 'utah')",0.3855665254728715
"('plymouth', 'iowa')",0.44104535904756775
"('douglas', 'oregon')",0.4945806526401206
"('lumpkin', 'georgia')",0.455583408089329
"('glasscock', 'texas')",0.4556393390020857
"('upshur', 'west virginia')",0.46870097270160027
"('walton', 'georgia')",0.40632905350579923
"('copperas', 'texas')",0.4463653233209492
"('gloucester', 'virginia')",0.4485279187817259
"('monroe', 'florida')",0.48502679203316146
"('merce', 'pennsylvania')",0.40044919182936234
"('currituck', 'north carolina')",0.4463653233209492
"('robertson', 'tennessee')",0.5659216179424401
"('alachua', 'florida')",0.5015619273660146
"('morgan', 'alabama')",0.37216547127436067
"('kosciusko', 'indiana')",0.4197249754442361
"('grady', 'oklahoma')",0.39196099417290997
"('clay', 'minnesota')",0.4748687171792948
"('hoke', 'north carolina')",0.12588299221155588
"('polk', 'iowa')",0.5151165061181984
"('reno', 'kansas')",0.3806843197685389
"('genesee', 'michigan')",0.4548308086640016
"('davie', 'north carolina')",0.4345836148464573
"('norton', 'kansas')",0.48223262263823885
"('greene', 'illinois')",0.2164740256950114
"('virginia beach', 'virginia')",0.45138839539511083
"('jefferson', 'louisiana')",0.35940175571691774
"('sussex', 'delaware')",0.35940175571691774
"('perry', 'indiana')",0.44642257757011855
"('perry', 'south carolina')",0.5151165061181984
"('caribou', 'idaho')",0.32856983269027507
"('henry', 'georgia')",0.48995194408038445
"('lyon', 'kansas')",0.44695790654746825
"('middlesex', 'new jersey')",0.3955193192781565
"('schuylkill', 'pennsylvania')",0.28319914390542195
"('chatham', 'georgia')",0.4978309767083839
"('ada', 'idaho')",0.4710039743622556
"('boone', 'kentucky')",0.44642257757011855
"('sanpete', 'nebraska')",0.5498457329141926
"('belmont', 'ohio')",0.5659216179424401
"('adams', 'illinois')",0.35940175571691774
"('preston', 'west virginia')",0.5221304318624488
"('sumner', 'tennessee')",0.3920982213127656
"('sawyer', 'wisconsin')",0.12588299221155588
"('madison', 'illinois')",0.47440810606342476
"('perry', 'kentucky')",0.3590142361526498
"('benton', 'arkansas')",0.5005103342689462
"('mason', 'kentucky')",0.5477524055723108
"('calhoun', 'alabama')",0.3743473494490793
"('plymouth', 'massachusetts')",0.5076053998968333
"('rush', 'indiana')",0.3948776922088805
"('st. clair', 'missouri')",0.3695365416086096
"('cape girardeau', 'missouri')",0.5184830492242866
"('tazewell', 'illinois')",0.4728723318695813
"('campbell', 'kentukcy')",0.3639983489936145
"('ulster', 'new york')",0.42103036844715425
"('chippewa', 'wisconsin')",0.49591347330299024
"('pemiscot', 'missouri')",0.5646462391990562
"('wise', 'virginia')",0.455583408089329
"('kanawha', 'wyoming')",0.48223262263823885
"('chesapeake', 'virginia')",0.43840233885305535
"('rio blanco', 'colorado')",0.5293249360362133
"('eastland', 'texas')",0.4415155270173858
"('bonneville', 'idaho')",0.3829800679988372
"('moody', 'south dakota')",0.4526823707199385
"('gordon', 'georgia')",N/A
"('rockwall', 'texas')",0.46842457985359315
"('juab', 'utah')",0.40764922225596384
"('chalevoix', 'utah')",0.3920712839666302
"('rochester', 'minnesota')",0.49523383973786117
"('chaves', 'new mexico')",0.35940175571691774
"('klickitat', 'washington')",0.31917591125198097
"('eddy', 'new mexico')",0.3530152159319758
"('st. louis', 'minnesota')",0.49631348146318116
"('marion', 'oregon')",0.4366160293347302
"('atoka', 'oklahoma')",N/A
"('louisa', 'iowa')",0.3532434508515879
"('chautauqua', 'kansas')",0.4302183330694722
"('mcdowell', 'north carolina')",0.3590142361526498
"('josephine', 'oregon')",0.48998952626490494
"('benton', 'iowa')",0.4033723714857462
"('hardee', 'florida')",0.39196099417290997
"('socorro', 'new mexico')",0.4833128516913524
"('sheridan', 'north dakota')",0.503444734477299
"('wabash', 'indiana')",0.44695790654746825
"('cottonwood', 'minnesota')",0.3743473494490793
"('new castle', 'delaware')",0.3441776040212231
"('marshall', 'minnesota')",0.4929797379262302
"('sioux', 'nebraska')",0.62757942691182
"('transylvania', 'north carolina')",0.5034375
"('sherman', 'texas')",0.519074579528114
"('crawford', 'ohio')",0.36946282837305616
"('wayne', 'nebraska')",0.3758911743014013
"('mille lacs', 'minnesota')",0.4732441049790727
"('broome', 'new york')",0.4630796370967742
"('shelby', 'ohio')",0.2164740256950114
"('martinsville', 'virginia')",0.43017991048167076
"('kaufman', 'texas')",0.5015619273660146
"('webster', 'missouri')",0.4701395582750094
"('miller', 'missouri')",0.4220018034265104
"('menominee', 'michigan')",0.6362847222222222
"('ray', 'missouri')",0.49990972230581265
"('ontario', 'new york')",0.46647093459159816
"('kern', 'califonia')",0.46073381408986447
"('polk', 'florida')",0.44695790654746825
"('loup', 'nebraska')",0.3678155522163787
"('stone', 'missouri')",0.3530152159319758
"('kootenai', 'idaho')",0.43017991048167076
"('camas', 'idaho')",0.46073381408986447
"('canadian', 'oklahoma')",0.5612944204860763
"('coles', 'illinois')",0.437924044085103
"('mcclain', 'oklahoma')",0.3626147515036404
"('aitkin', 'minnesota')",0.4302183330694722
"('henderson', 'ky')",0.43686868686868685
"('el paso', 'texas')",0.5292641201609015
"('kent', 'delaware')",0.43432984669619873
"('colleton', 'south carolina')",0.4751034710408044
"('wharton', 'texas')",0.3901356350184957
"('decatur', 'iowa')",0.5089069954767953
"('newton', '')",0.4879335764724141
"('banks', 'georgia')",0.39976120969000223
"('bent', 'colorado')",0.5498457329141926
"('murray', 'minnesota')",0.5650208623087621
"('keith', 'nebraska')",0.3455745317894351
"('woodbury', 'iowa')",0.4897959183673469
"('berks', 'pennsylvania')",0.40720650910499806
"('davidson', 'north carolina')",0.48435198160324816
"('essex', 'new jersey')",0.5015619273660146
"('lipscomb', 'texas')",0.5153374233128835
"('roscommon', 'michigan')",0.6082485907713225
"('winston', 'mississippi')",0.35471487401409924
"('douglas', 'minnesota')",0.3977315512048193
"('big horn', 'wyoming')",0.39715518619146556
"('stanly', 'north carolina')",0.5646462391990562
"('plumas', 'california')",0.4112355656379476
"('billings', 'north dakota')",0.4112355656379476
"('harper', 'kansas')",0.5113049972840847
"('wadena', 'minnesota')",0.12588299221155588
"('essex', 'new york')",0.5015619273660146
"('vermillion', 'indiana')",0.5293249360362133
"('poinsett', 'arkansas')",0.3907144266824551
"('kiowa', 'kansas')",0.5376665360501567
"('northampton', 'pennsylvania')",0.5252284675911224
"('muskogee', 'oklahoma')",0.49624829467939974
"('calumet', 'wisconsin')",0.4945806526401206
"('gilpin', 'colorado')",0.41585121254482466
"('woods', 'oklahoma')",0.5008138903960934
"('audubon', 'iowa')",0.5008755034144633
"('orleans', 'new york')",0.47787621900694754
"('douglas', 'georgia')",0.5088021916696261
"('carlton', 'minnesota')",0.3026536781995297
"('chatham', 'north carolina')",0.38769368100370166
"('person', 'north carolina')",0.48998952626490494
"('okfuskee', 'oklahoma')",0.5184830492242866
"('rhea', 'tennessee')",0.322171248838839
"('lowndes', 'mississippi')",0.48725285161498905
"('hinds', 'mississippi')",0.5431854199683043
"('clarendon', 'south carolina')",0.4850608631501291
"('wayne', 'missouri')",0.33660606491016265
"('des moines', 'iowa')",0.4499944943272908
"('paulding', 'georgia')",0.4751871887965666
"('luzerne', 'pennsylvania')",0.48995194408038445
"('sevier', 'arkansas')",0.5088021916696261
"('carter', 'tennessee')",0.3530152159319758
"('onondaga', 'new york')",0.4432986943778311
"('chenango', 'new york')",0.679324894514768
"('sumner', 'kansas')",0.481438729337889
"('fayette', 'tennessee')",0.496655083201935
"('padding', 'georgia')",0.455583408089329
"('powder river', 'montana')",0.44008846528527423
"('talbot', 'maryland')",0.46389089782002274
"('caroline', 'maryland')",0.4048768710767745
"('door', 'wisconsin')",0.40887440461268487
"('mahnomen', 'minnesota')",0.4630796370967742
"('dunklin', 'missouri')",0.4112355656379476
"('cascade', 'montana')",0.28960843707698114
