Features,IDs
"[1, 1, 0, 1, 1, 1, 1, 1, 25.700900000000004, 0.7142, 10.479700000000001, 0, 0, 21.5764, 8.029000000000002, 2.8173, 0, 12.881400000000003, 11.8986, 4.980600000000001, 0, 0, 0, 0, 1.1977, 0.8709, 0, 4.9464, 15.768300000000002, 0.5061, 0, 0, 0, 2, 4, 1, 1, 2, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0]",143865015657357
"[1, 1, 1, 1, 1, 1, 1, 1, 28.2717, 0, 9.8651, 0, 3.4954, 14.442200000000001, 13.666499999999997, 0.9887, 0, 14.894799999999998, 21.584600000000002, 1.9943, 0, 0, 0, 0, 0, 0.9888, 0, 1.9882, 12.6018, 0, 0, 0, 0, 7, 10, 1, 5, 3, 5, 4, 0, 1, 1, 0, 1, 0, 0, 1]",273440976015340
"[1, 1, 1, 1, 1, 1, 1, 0, 22.0851, 8.6009, 3.9836, 0, 0.3037, 18.8548, 9.5601, 4.6897, 0, 11.809399999999998, 11.811100000000001, 0.9929, 0, 0, 0, 0, 0, 0.9437, 0, 3.7476000000000003, 15.594999999999999, 0, 0.9809, 0, 0, 3, 1, 6, 2, 0, 5, 1, 0, 1, 0, 0, 1, 1, 0, 0]",471840650314
"[1, 1, 1, 1, 1, 1, 1, 1, 21.928499999999996, 4.8317000000000005, 9.1276, 0, 0, 14.221900000000003, 5.9453, 4.912, 0.9953, 10.4875, 12.013, 1.9898, 0, 0, 0, 0, 0, 0, 0, 3.9585999999999997, 15.6316, 0, 1.9891, 0, 0, 0, 3, 0, 0, 1, 3, 0, 1, 1, 0, 0, 1, 0, 0, 1]",213405826952
"[1, 1, 1, 1, 1, 1, 1, 1, 36.0192, 0.6856, 36.3688, 0, 0, 35.54120000000001, 16.6661, 2.3141, 1.2867, 19.1746, 22.673, 4.9835, 0, 0.7428, 0.5171, 0, 0, 0, 0, 18.0321, 25.987699999999997, 0.5143, 0, 0, 0, 2, 11, 1, 2, 2, 7, 1, 0, 1, 1, 1, 1, 0, 0, 0]",343118996584
"[1, 1, 1, 1, 1, 1, 1, 1, 61.125099999999975, 0.9961, 10.0768, 0, 0.7078, 28.118699999999997, 7.2737, 2.5892, 0, 18.4278, 27.8288, 5.9825, 0, 0, 0, 0, 0.6434, 0.9551, 0, 14.4607, 30.435600000000004, 0, 0, 0, 0, 2, 4, 1, 0, 7, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0]",197684666338
"[1, 1, 1, 1, 1, 1, 1, 1, 21.068500000000004, 3.9546, 8.4901, 0, 0, 15.833400000000003, 5.0457, 2.8623, 0, 10.912799999999999, 15.822700000000001, 2.9949000000000003, 0, 0, 0.9874, 0, 0, 0, 0, 4.8682, 14.842800000000004, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1]",393571964153242
"[1, 1, 1, 1, 1, 1, 1, 1, 21.068500000000004, 3.9546, 8.4901, 0, 0, 15.833400000000003, 5.0457, 2.8623, 0, 10.912799999999999, 15.822700000000001, 2.9949000000000003, 0, 0, 0.9874, 0, 0, 0, 0, 4.8682, 14.842800000000004, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1]",393571964153242
"[1, 1, 1, 1, 1, 1, 1, 1, 21.068500000000004, 3.9546, 8.4901, 0, 0, 15.833400000000003, 5.0457, 2.8623, 0, 10.912799999999999, 15.822700000000001, 2.9949000000000003, 0, 0, 0.9874, 0, 0, 0, 0, 4.8682, 14.842800000000004, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1]",393571964153242
"[1, 1, 1, 1, 1, 1, 1, 1, 31.269000000000002, 2.394, 8.125900000000001, 0, 0, 16.461599999999997, 9.853699999999998, 2.3627000000000002, 0, 13.5043, 19.1707, 0, 0, 0, 0, 0, 0, 0.9979, 0, 8.8279, 17.751500000000004, 0, 0, 0, 0, 1, 8, 0, 1, 1, 2, 1, 0, 1, 1, 0, 1, 0, 0, 0]",436960049706549
"[1, 1, 1, 1, 1, 1, 1, 1, 14.5333, 1.5902, 9.3567, 0, 0, 4.8274, 3.8003, 0, 0, 8.8965, 5.9419, 0, 0.9481, 0, 0, 0, 0.9649, 0.9964, 0, 0.9901, 4.9411000000000005, 0.731, 0.9823, 0, 0, 1, 9, 3, 0, 0, 3, 0, 0, 1, 0, 0, 1, 1, 1, 1]",436960049706549
"[1, 1, 0, 1, 1, 1, 1, 0, 7.1866, 0.9975, 3.7979, 0, 0, 6.7089, 0.9862, 1.6564, 0, 1.9108, 5.9151, 1.9968, 0, 0, 0, 0, 0, 1.9292, 0, 0, 5.882299999999999, 0, 1.9193, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0]",249193528516335
"[1, 0, 0, 1, 1, 1, 1, 0, 6.653599999999999, 0, 3.4195, 0, 0, 0.9938, 0.5975, 0.8564, 0, 0.9991, 3.7192, 0, 0, 0, 0, 0, 0, 0.9904, 0, 1.9759, 6.8741, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",249193528516335
"[1, 1, 0, 1, 1, 1, 1, 1, 13.716099999999999, 1.9676, 6.4331, 0, 0, 6.9588, 1.7312, 0.9991, 0, 6.9547, 5.9954, 0.9969, 0.7374, 0, 0, 0, 0, 0.9934, 0, 2.8626, 8.5206, 0.8386, 0.9417, 0, 0, 1, 4, 0, 1, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0]",161047847256006
"[1, 1, 0, 1, 1, 1, 1, 1, 15.826399999999998, 3.9824, 6.9981, 0, 0, 14.7818, 2.8997, 0.9576, 0, 3.7509, 9.9714, 0, 0.9314, 0, 0, 0.9801, 0, 0, 0, 3.8743, 7.8931000000000004, 0, 0, 0, 0, 2, 4, 1, 2, 1, 5, 1, 0, 1, 1, 0, 1, 0, 1, 1]",265738530704
"[1, 1, 1, 1, 1, 1, 1, 1, 25.120100000000004, 2.6978, 6.8913, 0, 0, 12.316600000000001, 4.486000000000001, 0, 0, 8.9269, 8.2622, 0.9985, 0.6761, 0, 0.8113, 0, 0, 3.889, 0, 5.6541999999999994, 17.8532, 0, 0.4746, 0, 0, 0, 4, 1, 0, 0, 4, 0, 0, 0, 0, 1, 1, 1, 0, 1]",265738530704
"[1, 1, 1, 1, 1, 1, 1, 1, 37.456599999999995, 1.9692, 6.852500000000001, 0.7633, 1.9108, 24.750300000000003, 5.2706, 2.287, 0, 15.319499999999998, 22.6453, 4.9809, 0.9426, 0, 0, 0, 0, 0.9766, 0, 9.7852, 18.8177, 0, 0, 0, 0, 4, 2, 2, 5, 3, 4, 2, 0, 1, 1, 0, 1, 1, 1, 1]",118026164899057
"[1, 1, 1, 1, 1, 1, 1, 1, 26.572200000000002, 0.9969, 9.454600000000001, 0, 1.3008000000000002, 17.8618, 4.763, 1.4713, 0, 12.850699999999998, 20.5631, 3.9826, 0.9291, 0, 0, 0, 0, 0.9766, 0, 3.5695, 12.8439, 0, 0, 0, 0, 3, 2, 1, 3, 3, 4, 1, 0, 1, 1, 0, 1, 1, 1, 1]",118026164899057
"[1, 1, 1, 1, 1, 1, 1, 1, 67.44759999999998, 0, 51.898700000000005, 0, 0, 34.653200000000005, 6.8924, 0.9979, 0, 12.229299999999999, 26.723400000000005, 11.949300000000003, 0, 0, 0, 0, 0, 0.9588, 0, 23.145299999999995, 47.300399999999996, 0, 0, 0, 0, 0, 14, 2, 1, 1, 2, 1, 1, 1, 0, 0, 1, 1, 0, 0]",488719034582316
"[1, 1, 1, 1, 1, 1, 1, 1, 38.2266, 1.9925, 12.0653, 0, 0, 23.5046, 16.357599999999998, 2.3932, 0, 17.7758, 24.394800000000004, 2.9939999999999998, 0, 0, 0, 0, 0, 0, 0, 5.577, 9.899099999999999, 0, 0.9954, 0, 0, 4, 9, 0, 2, 1, 8, 2, 0, 1, 1, 0, 1, 0, 0, 0]",214434378577173
"[1, 0, 0, 1, 1, 1, 1, 1, 0.7805, 0, 4.4236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 1, 1, 3, 1, 0, 1, 1, 1, 1, 0, 0, 0]",758136994330409
"[1, 1, 0, 1, 1, 1, 1, 1, 0.7805, 0, 4.4236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 1, 0, 1, 1, 0, 0, 0]",758136994330409
"[1, 1, 1, 1, 1, 1, 1, 0, 5.9114, 0, 0.9834, 0, 0, 2.9471, 2.4344, 0.87, 0, 0.9968, 1.0, 0, 0, 0, 0, 0, 0, 0.9972, 0, 1.5438, 2.9779, 0, 0.9957, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]",136756766432716
"[1, 1, 1, 1, 1, 1, 1, 1, 10.183299999999997, 1.9996, 5.7666, 0, 0, 8.6652, 1.4445000000000001, 1.5175999999999998, 0, 4.9415000000000004, 7.9162, 0, 0, 0, 0, 0, 0, 0.9904, 0, 3.959, 8.921700000000001, 0, 0, 0, 0, 1, 3, 1, 1, 1, 2, 1, 0, 1, 1, 0, 1, 1, 0, 0]",136756766432716
"[1, 1, 1, 1, 1, 1, 1, 1, 5.8146, 0, 1.8634, 0, 0, 0.9811, 0.8811, 0, 0, 0, 1.995, 0, 0, 0, 0, 0, 0, 0, 0, 2.9181, 0.9985, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 1, 0, 0]",1792665701000182
"[1, 1, 1, 1, 1, 1, 1, 1, 57.40570000000001, 4.9634, 44.05270000000001, 0, 0, 37.70150000000001, 5.9412, 11.327900000000001, 0, 19.2276, 29.4602, 16.965600000000002, 0, 0, 0, 0, 0, 1.9135, 0, 21.773799999999998, 25.3403, 0, 0, 0, 0, 2, 4, 1, 1, 0, 5, 0, 0, 1, 1, 0, 1, 0, 0, 0]",213294902033976
"[1, 1, 1, 1, 1, 1, 1, 0, 14.180100000000001, 1.675, 13.2245, 0, 0, 16.247500000000002, 2.8788, 0.9919, 0, 4.966, 18.4442, 0.9986, 0, 0, 0, 0, 0, 0, 0, 9.7476, 14.912399999999998, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1]",352759191090
"[1, 0, 0, 1, 1, 1, 1, 1, 9.5636, 0, 8.0493, 0, 0, 6.687600000000001, 2.7904999999999998, 0, 0, 3.5837, 5.9246, 0.9903, 0, 0, 0, 0, 0, 0, 0, 1.6749, 3.9863999999999997, 0, 0.3895, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",601861729847006
"[1, 1, 1, 1, 1, 1, 1, 1, 9.2826, 0.9968, 12.2053, 0, 0, 9.931099999999999, 0.9963, 0, 0, 7.923000000000001, 6.891400000000001, 0, 0, 0, 0, 0, 0, 1.9277, 0, 1.9634, 13.237400000000001, 0, 0.9957, 0, 0, 2, 2, 0, 2, 1, 2, 1, 0, 1, 1, 0, 1, 1, 0, 1]",176640889050020
"[1, 1, 0, 1, 1, 1, 1, 1, 28.3458, 3.9903, 4.7589, 0, 1.1665, 16.783, 5.2948, 2.9939999999999998, 0, 11.815800000000001, 20.894799999999996, 1.9947, 0, 0, 0, 0, 0, 0.9842, 0, 3.8745000000000003, 12.587299999999999, 0, 0, 0, 0, 1, 4, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0]",154971387874165
"[1, 0, 0, 1, 1, 1, 1, 1, 11.098399999999998, 0, 4.227, 0, 0, 11.895, 1.4825, 0, 0, 4.9679, 10.917799999999998, 1.9898, 0.9148, 0, 0, 0, 0, 0.9777, 0, 1.7511, 5.959, 0, 0, 0, 0, 3, 3, 0, 2, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1]",158338154367600
"[1, 0, 0, 1, 1, 1, 1, 1, 7.7974, 0.891, 0.9901, 0, 0, 3.9354000000000005, 0.9492, 0.9994, 0, 3.9598000000000004, 5.7136, 0, 0, 0, 0, 0, 0, 0, 0, 1.983, 2.9943, 0, 0.9968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1589372754641987
"[1, 1, 1, 1, 1, 1, 1, 0, 16.6957, 0, 3.2999, 0, 0, 0, 0.8268, 0, 0.6281, 3.5218000000000003, 2.9797000000000002, 1.9937, 0, 0, 0, 0, 0, 0.9391, 0, 2.5294, 4.3617, 0, 0, 0, 0, 0, 3, 2, 2, 2, 2, 2, 2, 0, 0, 0, 1, 1, 0, 0]",220803434722705
"[1, 0, 0, 1, 1, 1, 1, 1, 7.9074, 0, 8.741800000000001, 0, 0, 3.8259, 1.354, 0.9983, 0, 0.9864, 3.2302, 0.9393, 0, 0, 0, 0, 0, 0, 0, 2.9525, 7.8045, 0, 0, 0, 0, 1, 4, 0, 1, 1, 2, 1, 0, 1, 1, 0, 1, 0, 0, 0]",155626337819586
"[1, 1, 1, 1, 1, 1, 1, 1, 24.397099999999995, 3.971, 2.6575, 0, 0.6852, 17.3143, 3.3365, 1.8951, 0, 9.838899999999999, 18.4645, 3.9905, 0, 0, 0, 0, 0, 0, 0, 1.9891, 11.9343, 0, 0, 0, 0, 4, 10, 0, 3, 3, 4, 3, 0, 1, 1, 0, 1, 0, 0, 0]",175463425921562
"[1, 1, 0, 1, 1, 1, 1, 1, 25.170900000000003, 0.9997, 10.026100000000001, 0, 0, 15.510400000000002, 6.937399999999999, 1.5998, 0, 11.7632, 17.9286, 4.9737, 0.8942, 0, 0, 0, 0, 0.9587, 0, 6.7402, 11.943900000000001, 0, 0, 0, 0, 1, 9, 0, 0, 0, 2, 0, 0, 1, 1, 0, 1, 0, 0, 0]",72465393830
"[1, 1, 0, 1, 1, 1, 1, 1, 12.378100000000002, 0.9996, 9.4821, 0, 0, 15.3143, 2.6855, 1.9914, 0, 6.9596, 12.736000000000002, 3.9447, 0, 0, 0, 0, 0, 1.909, 0, 2.2212, 10.9534, 0, 0, 0, 0, 2, 3, 0, 2, 2, 3, 2, 0, 1, 1, 0, 1, 0, 0, 0]",72465393830
"[1, 1, 1, 1, 1, 1, 1, 1, 43.592999999999996, 1.9882, 21.589199999999995, 0, 0, 17.5501, 3.6851999999999996, 1.5647, 0, 8.897799999999998, 14.7983, 5.987900000000001, 0, 0, 0, 0, 0, 0.9855, 0, 14.306699999999998, 24.565099999999994, 0, 0, 0, 0, 2, 9, 1, 1, 2, 5, 2, 0, 1, 1, 0, 1, 1, 0, 0]",85265937610
"[1, 1, 0, 1, 0, 0, 0, 1, 0.9957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",73120633907
"[1, 0, 0, 1, 1, 1, 1, 1, 9.5879, 0, 2.9726, 0, 0.6142, 5.4618, 2.7498, 0, 0, 2.9887, 5.9742999999999995, 0.9981, 0, 0, 0, 0, 0, 0.9673, 0, 1.9933, 4.9346000000000005, 0, 0, 0, 0, 1, 2, 0, 1, 2, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0]",101287328879
"[1, 1, 1, 1, 1, 1, 1, 1, 10.861699999999999, 2.9367, 22.090099999999996, 0, 0, 12.919899999999998, 8.419, 0, 0, 9.956399999999999, 10.8462, 1.9856, 0, 0, 0, 0, 0, 0, 0, 0.9963, 11.69, 0, 0, 0, 0, 4, 4, 0, 4, 8, 8, 4, 0, 1, 1, 0, 1, 0, 0, 1]",120431274642400
"[1, 1, 1, 1, 1, 1, 1, 1, 47.130300000000005, 0, 8.9335, 0, 0, 18.5757, 7.9717, 0.4821, 0.4446, 15.736299999999998, 26.293200000000006, 0.997, 0, 0, 0, 0, 0, 0, 0, 8.2814, 24.7272, 0, 0, 0, 0, 3, 4, 1, 3, 3, 4, 4, 0, 1, 1, 0, 1, 0, 1, 0]",164121266943861
"[1, 1, 1, 1, 1, 1, 1, 1, 16.461600000000004, 0, 6.964700000000001, 0, 0, 15.866300000000004, 5.0979, 1.9842, 0, 10.7928, 11.8092, 0, 0, 0, 0, 0, 0, 0, 0, 1.6343, 6.766500000000001, 0, 0, 0, 0, 1, 6, 1, 1, 2, 2, 1, 0, 1, 1, 0, 1, 0, 0, 0]",111257202255113
"[1, 1, 1, 1, 1, 1, 1, 1, 14.5079, 0, 12.667200000000001, 0, 0, 6.841200000000001, 1.215, 0, 0, 1.9935, 7.861299999999999, 0, 0, 0, 0, 0, 0, 0.9979, 0, 4.9802, 11.799, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",197789176931806
"[1, 1, 1, 1, 1, 1, 1, 0, 72.0668, 8.9404, 43.2722, 0, 0.8924, 46.90900000000001, 22.875700000000002, 7.5535, 0.6277, 35.7112, 46.552299999999995, 21.945300000000003, 0, 0, 0, 0, 0, 0, 0, 7.5949, 38.8427, 1.3228, 0, 0, 0, 7, 11, 2, 2, 1, 7, 1, 1, 1, 1, 0, 1, 0, 0, 1]",173628576029279
"[1, 0, 0, 1, 1, 1, 0, 1, 7.3913, 1.9632, 3.6635, 0, 0, 4.6889, 0.9899, 0, 0, 2.8286000000000002, 2.9759, 0.9983, 0, 0, 0, 0, 0, 0, 0, 0, 1.9952999999999999, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1]",149564528419636
"[1, 0, 0, 1, 1, 1, 0, 1, 5.659199999999999, 0, 1.403, 0, 0, 5.844200000000001, 1.9678, 0, 0, 2.9381000000000004, 3.8501000000000003, 1.9686, 0, 0, 0, 0, 0, 0, 0, 0.5333, 1.9872, 0, 0.9379, 0, 0, 1, 1, 2, 1, 2, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0]",149564528419636
"[1, 0, 0, 1, 1, 1, 1, 1, 5.411, 0.9966, 1.8551, 0, 0, 2.8769, 1.9831, 0, 0, 2.9825, 3.4728000000000003, 2.9912, 0, 0, 0, 0, 0, 0, 0, 0, 3.9942, 0, 1.9609, 0, 0, 4, 3, 0, 2, 2, 3, 1, 0, 1, 1, 0, 1, 0, 0, 1]",149564528419636
"[1, 0, 0, 1, 1, 1, 1, 1, 4.747400000000001, 0, 3.9261, 0, 0, 3.8887, 2.9128, 0.9972, 0, 0.9283, 3.8297999999999996, 0.9978, 0, 0, 0, 0, 0, 0, 0, 0.9944, 1.995, 0, 0, 0, 0, 2, 1, 0, 2, 5, 2, 1, 0, 1, 1, 0, 1, 0, 0, 1]",149564528419636
"[1, 0, 0, 1, 1, 1, 1, 1, 5.9638, 0, 2.6578, 0, 0, 1.9205, 0, 1.9847, 0, 1.9335, 4.4792000000000005, 0.9934, 0, 0, 0, 0, 0, 0, 0, 0.9948, 3.9898, 0, 0.9978, 0, 0, 1, 1, 0, 1, 2, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1]",149564528419636
"[1, 0, 0, 1, 1, 0, 0, 1, 2.7593, 0, 1.8734, 0, 0, 2.9204, 2.1550000000000002, 0.8818, 0, 0.9885, 1.9884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9936, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1]",149564528419636
"[1, 0, 0, 1, 1, 1, 1, 1, 2.7612, 0, 1.4727999999999999, 0, 0, 3.5891, 0.5203, 0.9863, 0, 0, 1.9768, 0, 0, 0, 0, 0, 0, 0.988, 0, 0, 3.8729000000000005, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",137623359638514
"[1, 1, 1, 1, 1, 1, 1, 1, 26.877300000000005, 1.7924, 14.7106, 0, 0, 18.7854, 8.2955, 4.140499999999999, 0, 5.558, 21.485399999999995, 4.9742999999999995, 0, 0.8844, 0, 0, 0, 1.9115, 0, 12.259100000000002, 20.663599999999995, 1.1595, 0, 0, 0, 1, 9, 0, 1, 1, 5, 1, 0, 1, 1, 0, 1, 1, 1, 0]",281109481906467
"[1, 1, 1, 1, 1, 1, 1, 1, 13.1979, 0, 1.9472, 0, 0, 11.314800000000002, 3.3208, 0.9499, 0, 9.781699999999999, 7.787299999999999, 0, 0, 0, 0, 0, 0, 0, 0, 1.3849, 4.9881, 0, 0, 0, 0, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",182618031786219
"[1, 1, 1, 1, 1, 1, 1, 1, 4.4475999999999996, 1.9924, 1.903, 0, 0, 1.9729, 3.0354, 0.9853, 0, 0.9982, 3.9414000000000002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9836, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0]",101135846978578
"[1, 0, 0, 1, 1, 1, 1, 1, 3.9074999999999998, 0, 4.3311, 0, 0, 2.9264, 1.3932, 0.9992, 0, 0.9962, 4.9685, 0, 0, 0, 0, 0, 0, 0.9979, 0, 3.8372, 2.8203, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",255501861241631
"[1, 1, 1, 1, 1, 1, 1, 1, 35.005199999999995, 10.985799999999998, 3.862, 0, 0, 33.806000000000004, 14.739399999999998, 1.592, 0, 11.7389, 35.031000000000006, 5.958799999999999, 0, 0.8399, 0, 0, 0, 0.9974, 0, 1.9891, 20.2419, 0, 0, 0, 0, 4, 6, 3, 4, 12, 8, 5, 0, 1, 1, 0, 1, 0, 1, 0]",211282868965290
"[1, 0, 0, 1, 1, 1, 1, 0, 5.4833, 3.9323, 4.4104, 0, 0, 8.602, 1.7748, 3.7883, 0, 1.9916, 6.9018999999999995, 0, 0, 0, 0.3814, 0, 0, 0, 0, 1.8578999999999999, 5.8723, 0, 0, 0, 0, 1, 2, 1, 1, 1, 2, 0, 0, 1, 1, 1, 1, 0, 0, 1]",196562427034254
"[1, 0, 0, 1, 1, 1, 1, 1, 5.7307, 0, 2.7872000000000003, 0, 0, 0.9975, 2.7285, 0, 0, 1.9962, 2.9766, 0, 0, 0, 0.9751, 0, 0, 0.9748, 0, 0.9945, 2.9198, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0]",180672232891
"[1, 1, 0, 1, 1, 1, 1, 1, 8.1624, 0, 5.3263, 0, 0, 0, 0.8995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9964, 0, 0, 0.9923, 0, 0, 0, 0, 1, 4, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",241300651981
"[1, 1, 1, 1, 1, 1, 1, 1, 16.0406, 4.7940000000000005, 3.9735000000000005, 0, 0, 15.32, 4.7417, 2.9066, 0, 8.8657, 9.9147, 0.9898, 0, 0, 0, 0, 0, 0.8983, 0, 3.1951, 8.893, 0, 0, 0, 0, 0, 9, 0, 0, 9, 9, 0, 0, 1, 1, 0, 1, 0, 0, 0]",465095810195169
"[1, 1, 1, 1, 1, 1, 1, 1, 33.45179999999999, 6.6633, 5.1903, 0, 0, 24.89, 9.0965, 4.3636, 0, 14.852, 18.695800000000002, 1.98, 0, 0, 0, 0, 0, 0, 0, 8.6201, 18.240400000000005, 0, 0, 0, 0, 5, 10, 0, 5, 3, 5, 3, 0, 1, 0, 0, 1, 0, 0, 1]",287090411306935
"[1, 1, 1, 1, 1, 1, 1, 1, 34.8795, 1.6932, 7.8425, 0, 0, 5.935600000000001, 8.1263, 0, 0, 5.2634, 6.5230999999999995, 1.9976, 0, 0, 0, 0, 0, 1.9523000000000001, 0, 7.0677, 23.431199999999997, 1.2618, 0, 0, 0, 0, 6, 0, 0, 4, 3, 0, 0, 0, 0, 0, 1, 0, 1, 0]",287090411306935
"[1, 1, 1, 1, 1, 1, 1, 1, 75.5002, 6.658500000000001, 11.4131, 0, 0.4449, 42.7461, 22.607400000000002, 4.3636, 0, 34.6941, 39.0843, 11.7986, 0, 0, 0, 0, 0, 0.9882, 0, 12.356200000000001, 33.7376, 0.3743, 0.3803, 0, 0, 5, 16, 3, 5, 3, 5, 3, 0, 1, 0, 0, 1, 0, 1, 1]",287090411306935
"[1, 1, 1, 1, 1, 1, 1, 1, 63.15750000000003, 3.6866, 9.4593, 0, 0.4449, 32.4822, 18.9082, 1.9865, 0, 26.848400000000005, 29.33570000000002, 11.7986, 0, 0, 0, 0, 0, 0.9909, 0, 8.428700000000001, 29.633199999999995, 0.3743, 0.3803, 0, 0, 2, 11, 3, 2, 2, 2, 2, 0, 1, 0, 0, 1, 1, 1, 1]",287090411306935
"[1, 1, 1, 1, 1, 1, 1, 1, 153.9037, 14.020800000000001, 21.5128, 0, 0.4449, 102.51529999999995, 38.2762, 11.991, 0, 73.15, 93.14389999999999, 17.786600000000004, 0.9102, 0.8739, 0, 0, 0, 0, 0, 17.522900000000003, 61.71779999999999, 0.3743, 0.3803, 0, 0, 5, 32, 8, 7, 7, 9, 8, 0, 1, 1, 0, 1, 0, 0, 1]",287090411306935
"[1, 0, 0, 1, 0, 0, 0, 1, 2.4744, 0, 0, 0, 0, 0.702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.997, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1]",287090411306935
"[1, 0, 0, 1, 1, 0, 0, 1, 1.7353999999999998, 0.9937, 1.4644, 0, 0, 2.9881, 0, 0, 0, 1.9863, 2.9393000000000002, 0, 0, 0, 0, 0, 0, 0, 0, 0.7858, 0.9956, 0, 0, 0, 0, 2, 1, 0, 2, 1, 2, 1, 1, 1, 1, 0, 1, 0, 1, 0]",287090411306935
"[1, 1, 1, 1, 1, 1, 1, 1, 23.466400000000007, 0.9996, 14.722299999999997, 0, 0, 19.4712, 3.5403000000000002, 6.571199999999999, 0, 3.9558, 12.381799999999998, 2.9897, 0.8660000000000001, 0, 0, 0, 0, 0.9736, 0, 9.228800000000001, 17.779999999999998, 0, 0, 0, 0, 1, 3, 2, 1, 1, 6, 3, 0, 0, 1, 0, 1, 0, 0, 0]",287090411306935
"[1, 1, 1, 1, 1, 1, 1, 1, 2.9735, 0, 0.9842, 0, 0, 2.8411, 1.5665, 0.6306, 0, 0.9995, 3.8361, 0, 0, 0, 1.9748, 0, 0, 0.9979, 0, 0, 2.991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",1426545144258549
"[1, 0, 0, 1, 1, 1, 1, 1, 10.310699999999999, 0.9988, 0.4159, 0, 0, 9.523500000000002, 1.526, 1.9879, 0, 2.9794, 3.9833, 0.9992, 0.9301, 0, 0, 0, 0, 0.7541, 0, 1.9949, 5.9848, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1]",181066735274605
"[1, 1, 1, 1, 1, 1, 1, 1, 12.2382, 5.952400000000001, 3.8644, 0, 0, 21.282700000000006, 9.900300000000001, 4.5282, 0, 6.5318000000000005, 8.9686, 1.995, 0.8443, 0, 0, 0, 0, 0.9741, 0, 0.9965, 4.948, 0, 0, 0, 0, 1, 3, 1, 2, 3, 2, 1, 0, 1, 1, 0, 1, 0, 0, 0]",308263819523
